,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
866,0x4641,RANCHIRES18DEL01,25.0,4.9,23.351489,85.324253,23.391489,85.364253,30-03-2022,12:55,13:05,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,20
867,0x4dc2,JAPRES05DEL03,28.0,4.8,26.905287,75.794592,27.045287,75.934592,06-03-2022,21:40,21:50,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,37
868,0x41a1,RANCHIRES13DEL02,33.0,4.6,23.374989,85.335486,23.394989,85.355486,01-03-2022,08:10,08:20,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19
869,0x6df6,COIMBRES06DEL02,29.0,4.9,11.021278,76.995017,11.101278,77.075017,04-04-2022,20:25,20:35,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,24
870,0x2d53,SURRES03DEL01,21.0,4.7,21.186884,72.793616,21.296884,72.903616,02-04-2022,17:20,17:35,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,15
871,0x535e,SURRES02DEL01,27.0,4.6,21.186608,72.794136,21.196608,72.804136,03-04-2022,10:55,0.458333333,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,12
872,0xd247,LUDHRES12DEL02,32.0,4.9,30.893244,75.821817,30.943244,75.871817,11-02-2022,21:20,21:25,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,16
873,0xaad,COIMBRES17DEL03,,,11.026117,76.944652,11.116117,77.034652,18-03-2022,,20:20,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26
874,0xb8c2,CHENRES18DEL02,35.0,4.5,12.981615,80.231598,13.001615,80.251598,19-03-2022,10:50,0.458333333,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,20
875,0xccb2,LUDHRES13DEL03,37.0,3.6,30.893234,75.82172,30.983234,75.91172,12-02-2022,18:30,18:40,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,38
876,0x9566,SURRES08DEL03,28.0,5.0,21.173343,72.792731,21.203343,72.822731,01-04-2022,23:45,1,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,15
877,0x7dcf,HYDRES03DEL03,32.0,4.7,17.422819,78.449578,17.512819,78.539578,29-03-2022,0.958333333,23:05,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25
878,0xcc88,LUDHRES20DEL03,29.0,4.8,30.885915,75.788259,30.915915,75.818259,13-02-2022,19:55,20:10,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10
879,0x74d8,HYDRES07DEL02,38.0,4.8,17.424114,78.347554,17.444114,78.367554,30-03-2022,10:45,10:50,Sunny,Low,1,Snack,scooter,1.0,No,Urban,17
880,0xdd97,DEHRES19DEL02,28.0,4.8,30.372202,78.077151,30.392202,78.097151,15-02-2022,08:35,08:40,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,16
881,0xab97,MYSRES11DEL03,20.0,4.9,12.323225,76.630028,12.353225,76.660028,09-03-2022,20:10,20:15,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27
882,0xc3ed,ALHRES12DEL02,23.0,4.7,25.443994,81.860187,25.573994,81.990187,18-02-2022,21:30,21:45,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,33
883,0xb1a5,BANGRES14DEL01,23.0,5.0,12.949934,77.699386,13.059934,77.809386,16-03-2022,18:30,18:35,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30
884,0x690e,COIMBRES06DEL02,25.0,4.7,11.021278,76.995017,11.151278,77.125017,29-03-2022,18:20,18:25,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28
885,0x1efe,SURRES09DEL01,39.0,4.9,21.175975,72.795503,21.245975,72.865503,27-03-2022,17:45,17:55,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39
886,0xd1b8,AURGRES19DEL02,25.0,4.7,19.866969,75.318894,19.916969,75.368894,13-02-2022,1,24:10:00,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19
887,0xc379,DEHRES17DEL03,,,30.327968,78.046106,30.417968,78.136106,12-02-2022,,17:55,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34
888,0xb37,MYSRES16DEL02,28.0,4.5,12.316967,76.603067,12.446967,76.733067,12-03-2022,21:20,21:35,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,23
889,0xdd9f,DEHRES08DEL01,25.0,4.6,30.359722,78.067079,30.469722,78.177079,16-02-2022,22:10,22:15,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17
890,0x8a34,PUNERES010DEL01,38.0,4.8,18.539299,73.897902,18.549299,73.907902,05-03-2022,10:25,10:30,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,28
891,0xc230,ALHRES12DEL02,29.0,4.6,25.443994,81.860187,25.573994,81.990187,16-02-2022,23:25,23:40,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19
892,0x39f7,JAPRES07DEL03,38.0,4.7,26.766536,75.837333,26.826536,75.897333,05-04-2022,17:50,0.75,Cloudy,Medium,1,Meal,scooter,,No,Metropolitian,16
893,0x8e20,JAPRES16DEL03,23.0,4.6,26.849596,75.800512,26.909596,75.860512,17-03-2022,21:25,21:35,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,19
894,0x46e7,CHENRES16DEL02,28.0,4.1,13.049645,80.242268,13.129645,80.322268,18-03-2022,19:50,19:55,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44
895,0x9acc,INDORES09DEL02,20.0,4.7,22.725835,75.887648,22.805835,75.967648,18-03-2022,22:20,22:30,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,20
896,0xa0e6,HYDRES08DEL01,27.0,4.2,17.438263,78.397865,17.508263,78.467865,02-04-2022,0.875,21:15,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,39
897,0x2656,MYSRES010DEL02,33.0,4.9,12.321214,76.621094,12.341214,76.641094,15-03-2022,08:15,08:30,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,14
898,0x50db,RANCHIRES12DEL03,39.0,4.3,0.0,0.0,0.09,0.09,10-03-2022,21:10,21:15,Windy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,40
899,0x917f,PUNERES12DEL01,38.0,4.1,18.520016,73.830547,18.590016,73.900547,14-03-2022,17:15,17:30,Fog,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,36
900,0x728a,PUNERES02DEL01,34.0,4.1,18.55144,73.804855,18.56144,73.814855,11-03-2022,11:10,11:20,Cloudy,High,1,Buffet,scooter,0.0,No,Metropolitian,35
901,0xd306,GOARES11DEL03,26.0,4.8,15.544419,73.755736,15.604419,73.815736,13-02-2022,22:30,22:35,Windy,Low,1,Snack,motorcycle,0.0,No,,14
902,0x5064,BANGRES13DEL03,21.0,4.2,12.935662,77.61413,12.995662,77.67413,07-03-2022,23:40,23:45,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,23
903,0xd8af,ALHRES12DEL03,22.0,4.7,25.443994,81.860187,25.583994,82.000187,16-02-2022,22:55,23:10,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,26
904,0x1c54,MYSRES16DEL03,26.0,4.6,12.316967,76.603067,12.346967,76.633067,17-03-2022,20:15,20:20,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21
905,0x30df,INDORES09DEL03,25.0,4.9,22.725835,75.887648,22.815835,75.977648,06-04-2022,20:30,20:35,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28
906,0x726e,MYSRES20DEL03,32.0,5.0,12.337978,76.616792,12.397978,76.676792,01-03-2022,21:45,21:55,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,33
907,0x7170,BANGRES03DEL02,23.0,4.6,12.979166,77.640709,13.029166,77.690709,03-03-2022,18:55,0.791666667,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21
908,0x675a,VADRES05DEL02,26.0,4.4,22.310526,73.170937,22.330526,73.190937,09-03-2022,08:40,08:55,Stormy,Low,0,Buffet,motorcycle,1.0,No,,22
909,0x310e,RANCHIRES01DEL01,37.0,5.0,23.416792,85.316842,23.426792,85.326842,15-03-2022,11:50,0.5,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,36
910,0x5bca,MYSRES20DEL01,38.0,4.2,12.337978,76.616792,12.377978,76.656792,05-03-2022,13:25,13:40,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,33
911,0x1275,MYSRES09DEL02,20.0,4.4,12.323194,76.630583,12.373194,76.680583,15-03-2022,19:30,19:35,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,34
912,0x3442,INDORES11DEL01,20.0,4.9,22.751234,75.88949,22.861234,75.99949,31-03-2022,18:30,18:40,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,24
913,0xa816,MUMRES16DEL03,29.0,5.0,19.120083,72.907385,19.210083,72.997385,23-03-2022,0.875,21:05,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48
914,0x9dca,VADRES01DEL02,27.0,4.8,22.307898,73.167788,22.327898,73.187788,01-04-2022,09:55,10:10,Stormy,Low,2,Meal,scooter,1.0,No,Urban,16
915,0x2aa7,CHENRES04DEL01,21.0,4.6,13.02978,80.208812,13.13978,80.318812,20-03-2022,20:55,21:05,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24
916,0xa189,SURRES04DEL01,37.0,4.8,21.173493,72.801953,21.243493,72.871953,14-03-2022,20:55,21:05,Stormy,Jam,0,Meal,motorcycle,2.0,No,Urban,37
917,0x4700,COIMBRES19DEL01,35.0,4.9,11.022298,76.998349,11.092298,77.068349,27-03-2022,19:35,19:40,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48
918,0x7823,SURRES16DEL03,26.0,4.7,21.160437,72.774209,21.220437,72.834209,24-03-2022,18:40,18:45,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,11
919,0xd7aa,KNPRES11DEL02,37.0,4.9,26.474986,80.342796,26.494986,80.362796,17-02-2022,08:25,08:35,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,14
920,0x3e82,PUNERES06DEL02,23.0,5.0,18.546258,73.904337,18.676258,74.034337,25-03-2022,19:25,19:40,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,24
921,0x323a,PUNERES15DEL03,34.0,4.5,18.636215,73.751081,18.726215,73.841081,31-03-2022,22:50,22:55,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18
922,0x4e87,VADRES05DEL01,31.0,4.3,22.310526,73.170937,22.420526,73.280937,04-03-2022,0.916666667,22:05,Fog,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,37
923,0xc452,KOCRES05DEL03,36.0,4.4,9.970717,76.285447,10.060717,76.375447,16-02-2022,19:20,19:30,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39
924,0xb619,INDORES13DEL01,35.0,4.8,22.745049,75.892471,22.815049,75.962471,06-03-2022,0.958333333,23:15,Sunny,Low,2,Snack,scooter,1.0,No,Urban,20
925,0xc714,BHPRES14DEL03,29.0,2.5,0.0,0.0,0.09,0.09,18-02-2022,22:55,23:05,Sunny,Low,2,Drinks,scooter,1.0,Yes,Metropolitian,41
926,0xbe82,VADRES07DEL02,34.0,5.0,0.0,0.0,0.05,0.05,05-04-2022,22:20,22:30,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,19
927,0x1420,SURRES01DEL02,20.0,4.9,21.186438,72.794115,21.236438,72.844115,07-03-2022,0.916666667,22:10,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Urban,16
928,0x8cb2,PUNERES02DEL01,23.0,4.6,18.55144,73.804855,18.59144,73.844855,26-03-2022,12:20,12:25,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,21
929,0x1bec,HYDRES02DEL01,24.0,4.7,17.41233,78.449654,17.42233,78.459654,11-03-2022,0.5,12:10,Sunny,High,2,Drinks,electric_scooter,0.0,No,Urban,13
930,0x33fd,RANCHIRES17DEL03,24.0,4.8,23.374878,85.335739,23.404878,85.365739,30-03-2022,17:15,17:30,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29
931,0x791a,BANGRES06DEL02,37.0,4.6,12.979096,77.640625,13.109096,77.770625,23-03-2022,17:40,17:55,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36
932,0x2e4e,CHENRES18DEL02,31.0,4.8,12.981615,80.231598,13.031615,80.281598,28-03-2022,0.875,21:10,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30
933,0x4585,COIMBRES07DEL02,28.0,4.7,10.96185,76.971082,11.09185,77.101082,12-03-2022,19:30,19:45,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24
934,0xa80b,SURRES08DEL02,34.0,4.6,21.173343,72.792731,21.223343,72.842731,03-03-2022,1,24:15:00,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,19
935,0xdf6c,LUDHRES01DEL02,36.0,5.0,30.873988,75.842739,31.003988,75.972739,18-02-2022,22:35,22:50,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27
936,0xc297,AURGRES18DEL01,30.0,3.7,19.888716,75.321461,19.998716,75.431461,18-02-2022,21:30,21:40,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34
937,0xe48,SURRES07DEL02,24.0,4.6,21.170798,72.790489,21.250798,72.870489,16-03-2022,22:40,22:50,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,21
938,0x5d92,PUNERES09DEL03,24.0,4.7,18.536562,73.896485,18.626562,73.986485,06-03-2022,21:20,21:35,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38
939,0x708b,SURRES06DEL02,24.0,4.9,21.185047,72.80859,21.205047,72.82859,01-03-2022,10:20,10:25,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,18
940,0x1cf1,SURRES08DEL03,31.0,4.7,21.173343,72.792731,21.263343,72.882731,31-03-2022,19:10,19:15,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,41
941,0x1f29,VADRES14DEL03,32.0,4.9,22.311603,73.165012,22.401603,73.255012,14-03-2022,21:50,0.916666667,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,42
942,0xc56d,KNPRES08DEL02,21.0,4.6,0.0,0.0,0.08,0.08,18-02-2022,17:20,17:35,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29
943,0xb5db,BANGRES08DEL01,33.0,4.1,12.906229,77.596791,13.016229,77.706791,06-03-2022,21:40,21:50,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,35
944,0x7023,RANCHIRES07DEL02,37.0,4.7,23.359407,85.325055,23.439407,85.405055,25-03-2022,22:45,0.958333333,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20
945,0xdc21,BHPRES12DEL01,22.0,4.4,0.0,0.0,0.11,0.11,16-02-2022,21:55,22:05,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43
946,0x4b4e,CHENRES08DEL03,31.0,4.9,13.022394,80.242439,13.052394,80.272439,03-04-2022,20:55,0.875,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30
947,0x907,RANCHIRES08DEL01,23.0,4.8,23.353783,85.326967,23.423783,85.396967,20-03-2022,23:40,23:45,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15
948,0x5e14,VADRES19DEL02,38.0,4.3,22.311844,73.165081,22.441844,73.295081,25-03-2022,21:25,21:35,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,48
949,0xd8dc,AURGRES14DEL01,28.0,4.5,19.875016,75.322405,19.985016,75.432405,14-02-2022,22:40,22:45,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28
950,0xa98f,COIMBRES19DEL03,27.0,4.8,11.022298,76.998349,11.112298,77.088349,31-03-2022,0.958333333,23:10,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24
951,0x8c7b,PUNERES04DEL01,20.0,4.6,18.51421,73.838429,18.55421,73.878429,15-03-2022,16:45,16:50,Sunny,Medium,2,Meal,motorcycle,1.0,No,Urban,14
952,0x4142,INDORES15DEL02,37.0,4.9,22.760072,75.892574,22.780072,75.912574,03-03-2022,10:55,11:10,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19
953,0xa989,HYDRES15DEL01,21.0,4.3,17.45971,78.368855,17.56971,78.478855,10-03-2022,17:45,17:50,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34
954,0x2213,COIMBRES010DEL02,23.0,4.6,11.003008,76.97544,11.133009,77.10544,04-03-2022,17:35,17:50,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,13
955,0x9ea4,PUNERES20DEL02,27.0,4.9,18.592718,73.773572,18.642718,73.823572,03-03-2022,18:30,18:40,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19
956,0xd1de,LUDHRES01DEL02,38.0,4.2,30.873988,75.842739,30.893988,75.862739,17-02-2022,11:40,11:45,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,31
957,0xae16,INDORES07DEL01,35.0,5.0,22.722634,75.886959,22.792634,75.956959,14-03-2022,21:50,0.916666667,Cloudy,Jam,1,Meal,scooter,3.0,No,Metropolitian,47
958,0x2533,SURRES13DEL03,36.0,4.3,21.170096,72.789122,21.230096,72.849122,03-03-2022,23:20,23:25,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31
959,0xcf52,KOLRES12DEL03,26.0,4.1,22.551084,88.354127,22.581084,88.384127,13-02-2022,23:25,23:35,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21
960,0x81e9,HYDRES19DEL03,33.0,4.5,17.458998,78.500366,17.518998,78.560366,07-03-2022,17:50,17:55,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24
961,0x233b,INDORES11DEL01,,,22.751234,75.88949,22.821234,75.95949,25-03-2022,,21:45,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31
962,0xc51,INDORES04DEL02,21.0,4.7,22.753659,75.903365,22.883659,76.033365,16-03-2022,17:10,17:15,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35
963,0x603b,MYSRES02DEL02,25.0,4.6,12.304569,76.643622,12.384569,76.723622,06-03-2022,17:20,17:30,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,15
964,0x401,BANGRES20DEL03,,,12.972161,77.596014,13.062161,77.686014,10-03-2022,,20:35,,,3,Snack,scooter,1.0,No,Metropolitian,14
965,0x228a,JAPRES15DEL02,39.0,4.9,26.891191,75.802083,26.911191,75.822083,03-04-2022,10:25,10:30,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19
966,0x6811,INDORES04DEL02,32.0,4.8,22.753659,75.903365,22.773659,75.923365,07-03-2022,09:30,09:35,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,20
967,0x1740,PUNERES05DEL01,31.0,4.8,18.543626,73.905101,18.583626,73.945101,15-03-2022,16:15,16:20,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,19
968,0x6e40,HYDRES04DEL01,28.0,4.7,17.411028,78.329645,17.481028,78.399645,04-03-2022,22:30,22:35,Windy,Low,2,Snack,scooter,0.0,No,Urban,17
969,0xc980,KOLRES17DEL03,24.0,4.7,22.569358,88.433452,22.659358,88.523452,14-02-2022,17:45,0.75,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,18
970,0x9999,JAPRES05DEL02,27.0,4.4,26.905287,75.794592,26.925287,75.814592,09-03-2022,10:20,10:35,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15
971,0x91cf,BANGRES18DEL01,37.0,4.7,12.913041,77.683237,12.983041,77.753237,14-03-2022,18:35,18:45,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39
972,0x50cb,RANCHIRES08DEL02,39.0,4.3,23.353783,85.326967,23.483783,85.456967,31-03-2022,19:15,19:30,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35
973,0xa805,RANCHIRES17DEL02,34.0,4.8,23.374878,85.335739,23.454878,85.415739,02-03-2022,17:30,17:45,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25
974,0xcdf6,BHPRES07DEL01,34.0,3.5,0.0,0.0,0.07,0.07,14-02-2022,20:30,20:45,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,33
975,0x469e,SURRES05DEL02,38.0,5.0,21.175104,72.804342,21.255104,72.884342,04-03-2022,22:40,22:45,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27
976,0x109a,CHENRES06DEL02,29.0,4.7,13.054347,80.257221,13.104347,80.307221,28-03-2022,18:30,18:35,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Urban,12
977,0x9048,RANCHIRES13DEL03,31.0,4.8,23.374989,85.335486,23.404989,85.365486,19-03-2022,22:55,0.958333333,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
978,0xd674,KOLRES07DEL02,33.0,4.9,22.547186,88.35068,22.567186,88.37068,17-02-2022,11:20,11:35,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36
979,0x865,MUMRES16DEL03,,,19.120083,72.907385,19.150083,72.937385,24-03-2022,,23:05,,,2,Snack,electric_scooter,1.0,No,Urban,24
980,0xb7ed,JAPRES17DEL03,25.0,5.0,26.892312,75.806896,26.982312,75.896896,20-03-2022,21:30,21:35,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42
981,0x5efa,MUMRES01DEL02,39.0,3.8,19.12663,72.829976,19.25663,72.959976,12-03-2022,23:20,23:25,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,37
982,0xb352,MYSRES14DEL03,21.0,4.6,0.0,0.0,0.03,0.03,30-03-2022,21:10,21:15,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,11
983,0xcc1b,AGRRES08DEL02,26.0,4.6,27.160934,78.044095,27.290934,78.174095,16-02-2022,0.833333333,20:10,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30
984,0xb99b,INDORES07DEL02,30.0,4.8,22.722634,75.886959,22.742634,75.906959,01-04-2022,08:55,0.375,Windy,Low,1,Snack,scooter,,No,Urban,26
985,0xa644,JAPRES20DEL03,20.0,4.7,26.956431,75.776649,27.096431,75.916649,08-03-2022,21:45,21:55,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25
986,0x8dc0,MUMRES05DEL02,23.0,4.6,18.927584,72.832585,19.007584,72.912585,04-03-2022,18:20,18:25,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,39
987,0x8753,PUNERES17DEL01,24.0,4.9,18.530963,73.828972,18.540963,73.838972,03-03-2022,10:10,10:20,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,10
988,0xd71b,KOLRES15DEL01,34.0,4.4,22.552672,88.352885,22.622672,88.422885,12-02-2022,22:55,23:10,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40
989,0x9247,PUNERES16DEL02,23.0,4.9,18.536718,73.830327,18.616719,73.910327,06-03-2022,19:35,19:40,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41
990,0x6cba,SURRES20DEL01,21.0,4.9,21.15276,72.778059,21.22276,72.848059,12-03-2022,0.958333333,23:15,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,10
991,0xd883,BHPRES06DEL02,36.0,4.8,23.232357,77.429989,23.312357,77.509989,18-02-2022,19:30,19:40,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39
992,0xa12a,INDORES14DEL02,22.0,4.6,22.761593,75.886362,22.811593,75.936362,28-03-2022,19:10,19:15,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
993,0x88c1,SURRES04DEL03,28.0,4.8,21.173493,72.801953,21.263493,72.891953,27-03-2022,19:50,20:05,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,19
994,0x7c7,VADRES02DEL03,25.0,4.6,0.0,0.0,0.06,0.06,01-03-2022,23:50,1,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
995,0x93ef,PUNERES08DEL02,21.0,4.9,18.53408,73.89852,18.58408,73.94852,03-03-2022,20:25,20:35,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,17
996,0x34a6,CHENRES09DEL02,35.0,4.8,13.044694,80.26147,13.124694,80.34147,29-03-2022,21:50,0.916666667,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,44
997,0x901,JAPRES13DEL01,,,26.846156,75.8023,26.956156,75.9123,12-03-2022,17:30,17:35,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,20
998,0x5176,JAPRES09DEL01,21.0,4.6,26.911378,75.789034,26.951378,75.829034,01-04-2022,16:15,16:30,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,11
999,0x292b,BANGRES06DEL02,22.0,4.9,12.979096,77.640625,13.109096,77.770625,10-03-2022,22:20,22:35,Fog,Low,1,Meal,motorcycle,1.0,No,,26
1000,0xba5,COIMBRES16DEL02,30.0,4.7,11.010375,76.95295,11.060375,77.00295,01-03-2022,18:50,19:05,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26
1001,0xa62a,MYSRES010DEL01,24.0,4.7,12.321214,76.621094,12.361214,76.661094,05-04-2022,16:35,16:45,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,15
1002,0xb6d1,INDORES18DEL01,29.0,4.9,22.753839,75.897429,22.823839,75.967429,18-03-2022,19:45,19:50,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,37
1003,0x7ed,JAPRES18DEL01,28.0,4.8,26.913987,75.752891,26.953987,75.792891,30-03-2022,15:15,15:20,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,17
1004,0x1edb,CHENRES18DEL02,28.0,4.8,12.981615,80.231598,13.111615,80.361598,02-03-2022,22:50,23:05,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
1005,0xe13,INDORES08DEL03,28.0,5.0,22.725748,75.898497,22.815748,75.988497,08-03-2022,1,24:15:00,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,11
1006,0xb429,CHENRES12DEL02,24.0,4.8,12.972793,80.249982,13.102793,80.379982,06-03-2022,19:50,20:05,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30
1007,0xd00f,LUDHRES04DEL01,35.0,4.1,30.914057,75.83982,30.984057,75.90982,14-02-2022,21:15,21:30,Sunny,Jam,2,Meal,scooter,1.0,No,,31
1008,0x5e92,COIMBRES12DEL03,29.0,4.9,11.000762,76.981876,11.090762,77.071876,04-04-2022,21:40,21:50,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,25
1009,0x3ae5,CHENRES010DEL01,39.0,4.7,13.066762,80.251865,13.076762,80.261865,09-03-2022,09:15,09:20,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,25
